Payer;SoldTo;;Division Brand;Division;;Season Year Sub;Sales Document;Sales Document Type;Customer PO;Article MH3 Lifestyle;Article MH1 World;Generic Article;Article Style;Article MH6 Sub Product Group;Article Color Code;Article Color Text;Article Size;Article MH2 Gender;GTIN;Article Program;Commodity Code Vendor;Article Country of Origin;Article Fiber Components;Price Net;Price Wholesale;Price Retail;Season Main;RDD;Cancellation Date;Rejection Reason;Order Qty;Rejected Qty;Total Qty;Confirmed Qty;Retail Value;Weight Net Item;Weight Gross Item
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01362C87;BABY BRANDED SWEATPANT;Sweatpants;C87;Twilight Navy;92;Newborn;8720114840645;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);196.5;196.5;549;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;549.00 ;0.25 ;0.40 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01362C87;BABY BRANDED SWEATPANT;Sweatpants;C87;Twilight Navy;92;Newborn;8720114840645;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);196.5;196.5;549;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;549.00 ;0.25 ;0.40 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01369ABI;BABY HERITAGE LOGO COVERALL;Baby 1-Piece;ABI;Smooth Stone;56;Newborn;8720114867963;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);285.5;285.5;799;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;799.00 ;0.25 ;0.40 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01369ABI;BABY HERITAGE LOGO COVERALL;Baby 1-Piece;ABI;Smooth Stone;56;Newborn;8720114867963;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);285.5;285.5;799;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;799.00 ;0.25 ;0.40 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01369ABI;BABY HERITAGE LOGO COVERALL;Baby 1-Piece;ABI;Smooth Stone;62;Newborn;8720114867994;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);285.5;285.5;799;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,598.00 ;0.50 ;0.80 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01369ABI;BABY HERITAGE LOGO COVERALL;Baby 1-Piece;ABI;Smooth Stone;62;Newborn;8720114867994;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);285.5;285.5;799;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,598.00 ;0.50 ;0.80 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01369ABI;BABY HERITAGE LOGO COVERALL;Baby 1-Piece;ABI;Smooth Stone;68;Newborn;8720114868038;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);285.5;285.5;799;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,598.00 ;0.50 ;0.80 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01369ABI;BABY HERITAGE LOGO COVERALL;Baby 1-Piece;ABI;Smooth Stone;68;Newborn;8720114868038;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);285.5;285.5;799;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,598.00 ;0.50 ;0.80 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01369ABI;BABY HERITAGE LOGO COVERALL;Baby 1-Piece;ABI;Smooth Stone;74;Newborn;8720114868069;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);285.5;285.5;799;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,598.00 ;0.50 ;0.80 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01369ABI;BABY HERITAGE LOGO COVERALL;Baby 1-Piece;ABI;Smooth Stone;74;Newborn;8720114868069;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);285.5;285.5;799;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,598.00 ;0.50 ;0.80 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01369ABI;BABY HERITAGE LOGO COVERALL;Baby 1-Piece;ABI;Smooth Stone;80;Newborn;8720114868083;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);285.5;285.5;799;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;799.00 ;0.25 ;0.40 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01369ABI;BABY HERITAGE LOGO COVERALL;Baby 1-Piece;ABI;Smooth Stone;80;Newborn;8720114868083;##;6111209000;Portugal;ORGANIC COTTON (95%), ELASTANE (5%);285.5;285.5;799;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;799.00 ;0.25 ;0.40 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;56;Newborn;8720114890169;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;56;Newborn;8720114890169;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;62;Newborn;8720114890206;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;62;Newborn;8720114890206;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;68;Newborn;8720114890220;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;68;Newborn;8720114890220;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;74;Newborn;8720114890251;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;74;Newborn;8720114890251;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;80;Newborn;8720114890275;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;80;Newborn;8720114890275;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;86;Newborn;8720114890299;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;86;Newborn;8720114890299;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;92;Newborn;8720114890404;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378ABI;BABY LOGO BODY;Bodies;ABI;Smooth Stone;92;Newborn;8720114890404;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;56;Newborn;8720114872370;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;56;Newborn;8720114872370;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;62;Newborn;8720114872509;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;62;Newborn;8720114872509;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;68;Newborn;8720114872523;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;68;Newborn;8720114872523;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;74;Newborn;8720114872561;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;74;Newborn;8720114872561;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;80;Newborn;8720114872707;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;80;Newborn;8720114872707;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;86;Newborn;8720114872745;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;598.00 ;0.40 ;0.70 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;86;Newborn;8720114872745;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;92;Newborn;8720114872783;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KN0KN01378C87;BABY LOGO BODY;Bodies;C87;Twilight Navy;92;Newborn;8720114872783;##;6111209000;Bangladesh;ORGANIC COTTON (96%), ELASTANE (4%);107;107;299;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;299.00 ;0.20 ;0.35 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00194C87;U HERITAGE BADGE HOODIE;Hoodies;C87;Twilight Navy;10;Kids Unisex;8720114872875;##;6110209900;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,798.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00194C87;U HERITAGE BADGE HOODIE;Hoodies;C87;Twilight Navy;10;Kids Unisex;8720114872875;##;6110209900;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,798.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00194C87;U HERITAGE BADGE HOODIE;Hoodies;C87;Twilight Navy;12;Kids Unisex;8720114872899;##;6110209900;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;3 ;0 ;3 ;3 ;2,697.00 ;1.50 ;1.95 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00194C87;U HERITAGE BADGE HOODIE;Hoodies;C87;Twilight Navy;12;Kids Unisex;8720114872899;##;6110209900;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,798.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00194C87;U HERITAGE BADGE HOODIE;Hoodies;C87;Twilight Navy;14;Kids Unisex;8720114873117;##;6110209900;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;3 ;0 ;3 ;3 ;2,697.00 ;1.50 ;1.95 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00194C87;U HERITAGE BADGE HOODIE;Hoodies;C87;Twilight Navy;14;Kids Unisex;8720114873117;##;6110209900;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;3 ;0 ;3 ;3 ;2,697.00 ;1.50 ;1.95 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00194C87;U HERITAGE BADGE HOODIE;Hoodies;C87;Twilight Navy;16;Kids Unisex;8720114873131;##;6110209900;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;899.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00194C87;U HERITAGE BADGE HOODIE;Hoodies;C87;Twilight Navy;16;Kids Unisex;8720114873131;##;6110209900;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;899.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214648;JUNIOR STORO;Tommy Hilfiger;04;TH K;2021_FA;0163434371;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00194C87;U HERITAGE BADGE HOODIE;Hoodies;C87;Twilight Navy;8;Kids Unisex;8720114872844;##;6110209900;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;899.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00194C87;U HERITAGE BADGE HOODIE;Hoodies;C87;Twilight Navy;8;Kids Unisex;8720114872844;##;6110209900;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;1 ;0 ;1 ;1 ;899.00 ;0.50 ;0.65 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00197C87;U HERITAGE BADGE SWEATPANTS;Sweatpants;C87;Twilight Navy;10;Kids Unisex;8720114876163;##;6104620000;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,798.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00197C87;U HERITAGE BADGE SWEATPANTS;Sweatpants;C87;Twilight Navy;12;Kids Unisex;8720114876309;##;6104620000;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;2 ;0 ;2 ;2 ;1,798.00 ;1.00 ;1.30 
JUNIOR BARNEKLÆR AS;0000214692;JUNIOR SANDVIKA;Tommy Hilfiger;04;TH K;2021_FA;0163434303;Forward Order;TH KIDS FALL 21;HILFIGER FLAG;APPAREL;KS0KS00197C87;U HERITAGE BADGE SWEATPANTS;Sweatpants;C87;Twilight Navy;14;Kids Unisex;8720114876347;##;6104620000;Turkey;RECYCLED COTTON (50%), RECYCLED POLYESTER (50%);321.5;321.5;899;Summer/Fall;15-09-2021;01-11-2021;;3 ;0 ;3 ;3 ;2,697.00 ;1.50 ;1.95 
